CMDLINE /home/lfgalizar/.pyenv/versions/3.10.8/bin/python3.10 sorts.py
MEM 0.625000 1694456263.3964
MEM 20.718750 1694456263.4967
MEM 20.718750 1694456263.5970
MEM 20.968750 1694456263.6973
MEM 21.218750 1694456263.7975
MEM 21.468750 1694456263.8978
MEM 21.593750 1694456263.9981
MEM 21.843750 1694456264.0983
MEM 22.093750 1694456264.1986
MEM 22.343750 1694456264.2989
MEM 22.468750 1694456264.3991
MEM 22.718750 1694456264.4994
MEM 22.968750 1694456264.5997
MEM 23.218750 1694456264.7000
MEM 23.468750 1694456264.8002
MEM 23.718750 1694456264.9005
MEM 23.968750 1694456265.0008
MEM 24.093750 1694456265.1010
MEM 24.343750 1694456265.2014
MEM 24.593750 1694456265.3016
MEM 24.843750 1694456265.4019
MEM 24.968750 1694456265.5022
MEM 25.218750 1694456265.6025
MEM 25.468750 1694456265.7028
MEM 25.718750 1694456265.8031
MEM 25.843750 1694456265.9033
MEM 26.093750 1694456266.0036
MEM 26.343750 1694456266.1040
MEM 26.593750 1694456266.2043
MEM 26.718750 1694456266.3046
MEM 26.968750 1694456266.4049
MEM 27.218750 1694456266.5051
MEM 27.468750 1694456266.6054
MEM 27.593750 1694456266.7056
MEM 27.843750 1694456266.8060
MEM 28.218750 1694456266.9062
MEM 28.468750 1694456267.0065
MEM 28.593750 1694456267.1068
MEM 28.843750 1694456267.2071
MEM 29.218750 1694456267.3074
MEM 29.468750 1694456267.4076
MEM 29.718750 1694456267.5079
MEM 29.968750 1694456267.6081
MEM 30.093750 1694456267.7084
MEM 30.343750 1694456267.8087
MEM 30.593750 1694456267.9090
MEM 30.843750 1694456268.0093
MEM 30.968750 1694456268.1096
MEM 31.218750 1694456268.2099
MEM 31.468750 1694456268.3102
MEM 31.593750 1694456268.4105
FUNC __main__.quicksort_inplace 20.7188 1694456263.5949 20.7188 1694456263.5953 1
FUNC __main__.quicksort_inplace 20.7188 1694456263.5950 20.7188 1694456263.5951 2
FUNC __main__.quicksort_inplace 20.7188 1694456263.5952 20.7188 1694456263.5952 2
FUNC __main__.quicksort_inplace 20.7188 1694456263.5954 20.7188 1694456263.5955 1
FUNC __main__.quicksort_inplace 20.7188 1694456263.5957 20.7188 1694456263.5968 0
FUNC __main__.quicksort_inplace 20.7188 1694456263.5958 20.7188 1694456263.5965 1
FUNC __main__.quicksort_inplace 20.7188 1694456263.5958 20.7188 1694456263.5959 2
FUNC __main__.quicksort_inplace 20.7188 1694456263.5960 20.7188 1694456263.5964 2
FUNC __main__.quicksort_inplace 20.7188 1694456263.5961 20.7188 1694456263.5962 3
FUNC __main__.quicksort_inplace 20.7188 1694456263.5963 20.7188 1694456263.5964 3
FUNC __main__.quicksort_inplace 20.7188 1694456263.5966 20.7188 1694456263.5967 1
FUNC __main__.quicksort_inplace 20.7188 1694456263.5969 20.8438 1694456263.6053 0
FUNC __main__.quicksort_inplace 20.7188 1694456263.5970 20.8438 1694456263.6050 1
FUNC __main__.quicksort_inplace 20.7188 1694456263.5971 20.7188 1694456263.5972 2
FUNC __main__.quicksort_inplace 20.7188 1694456263.5973 20.8438 1694456263.6049 2
FUNC __main__.quicksort_inplace 20.7188 1694456263.5974 20.8438 1694456263.6016 3
FUNC __main__.quicksort_inplace 20.7188 1694456263.5975 20.7188 1694456263.5983 4
FUNC __main__.quicksort_inplace 20.7188 1694456263.5976 20.7188 1694456263.5976 5
FUNC __main__.quicksort_inplace 20.7188 1694456263.5977 20.7188 1694456263.5982 5
FUNC __main__.quicksort_inplace 20.7188 1694456263.5978 20.7188 1694456263.5979 6
FUNC __main__.quicksort_inplace 20.7188 1694456263.5980 20.7188 1694456263.5981 6
FUNC __main__.quicksort_inplace 20.7188 1694456263.5983 20.8438 1694456263.6015 4
FUNC __main__.quicksort_inplace 20.7188 1694456263.5984 20.8438 1694456263.6013 5
FUNC __main__.quicksort_inplace 20.7188 1694456263.5985 20.7188 1694456263.5990 6
FUNC __main__.quicksort_inplace 20.7188 1694456263.5986 20.7188 1694456263.5987 7
FUNC __main__.quicksort_inplace 20.7188 1694456263.5988 20.7188 1694456263.5989 7
FUNC __main__.quicksort_inplace 20.7188 1694456263.5990 20.8438 1694456263.6012 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.5991 20.8438 1694456263.6009 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.5992 20.8438 1694456263.6000 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.5993 20.8438 1694456263.5994 9
FUNC __main__.quicksort_inplace 20.8438 1694456263.5995 20.8438 1694456263.5999 9
FUNC __main__.quicksort_inplace 20.8438 1694456263.5996 20.8438 1694456263.5997 10
FUNC __main__.quicksort_inplace 20.8438 1694456263.5998 20.8438 1694456263.5999 10
FUNC __main__.quicksort_inplace 20.8438 1694456263.6001 20.8438 1694456263.6009 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6002 20.8438 1694456263.6006 9
FUNC __main__.quicksort_inplace 20.8438 1694456263.6003 20.8438 1694456263.6004 10
FUNC __main__.quicksort_inplace 20.8438 1694456263.6005 20.8438 1694456263.6005 10
FUNC __main__.quicksort_inplace 20.8438 1694456263.6007 20.8438 1694456263.6008 9
FUNC __main__.quicksort_inplace 20.8438 1694456263.6010 20.8438 1694456263.6011 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6014 20.8438 1694456263.6014 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6017 20.8438 1694456263.6049 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6018 20.8438 1694456263.6022 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6019 20.8438 1694456263.6019 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6020 20.8438 1694456263.6021 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6023 20.8438 1694456263.6048 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6024 20.8438 1694456263.6039 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6025 20.8438 1694456263.6036 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6026 20.8438 1694456263.6030 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6027 20.8438 1694456263.6028 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6029 20.8438 1694456263.6030 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6031 20.8438 1694456263.6035 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6032 20.8438 1694456263.6033 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6034 20.8438 1694456263.6035 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6037 20.8438 1694456263.6038 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6039 20.8438 1694456263.6047 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6040 20.8438 1694456263.6041 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6042 20.8438 1694456263.6046 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6043 20.8438 1694456263.6044 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6045 20.8438 1694456263.6046 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6051 20.8438 1694456263.6052 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6054 20.8438 1694456263.6114 0
FUNC __main__.quicksort_inplace 20.8438 1694456263.6055 20.8438 1694456263.6080 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6056 20.8438 1694456263.6064 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6057 20.8438 1694456263.6061 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6058 20.8438 1694456263.6059 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6059 20.8438 1694456263.6060 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6063 20.8438 1694456263.6063 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6065 20.8438 1694456263.6079 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6066 20.8438 1694456263.6070 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6067 20.8438 1694456263.6068 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6069 20.8438 1694456263.6069 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6071 20.8438 1694456263.6079 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6072 20.8438 1694456263.6073 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6074 20.8438 1694456263.6078 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6075 20.8438 1694456263.6075 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6076 20.8438 1694456263.6077 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6081 20.8438 1694456263.6113 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6082 20.8438 1694456263.6083 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6084 20.8438 1694456263.6112 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6085 20.8438 1694456263.6103 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6086 20.8438 1694456263.6097 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6087 20.8438 1694456263.6094 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6088 20.8438 1694456263.6089 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6089 20.8438 1694456263.6094 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6090 20.8438 1694456263.6091 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6092 20.8438 1694456263.6093 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6095 20.8438 1694456263.6096 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6098 20.8438 1694456263.6102 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6099 20.8438 1694456263.6100 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6100 20.8438 1694456263.6101 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6104 20.8438 1694456263.6112 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6105 20.8438 1694456263.6106 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6107 20.8438 1694456263.6111 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6108 20.8438 1694456263.6108 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6109 20.8438 1694456263.6110 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6115 20.8438 1694456263.6224 0
FUNC __main__.quicksort_inplace 20.8438 1694456263.6116 20.8438 1694456263.6169 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6117 20.8438 1694456263.6163 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6118 20.8438 1694456263.6136 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6119 20.8438 1694456263.6134 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6120 20.8438 1694456263.6121 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6122 20.8438 1694456263.6133 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6123 20.8438 1694456263.6131 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6124 20.8438 1694456263.6128 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6125 20.8438 1694456263.6126 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6126 20.8438 1694456263.6127 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6129 20.8438 1694456263.6130 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6131 20.8438 1694456263.6132 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6135 20.8438 1694456263.6135 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6137 20.8438 1694456263.6162 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6138 20.8438 1694456263.6146 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6139 20.8438 1694456263.6140 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6141 20.8438 1694456263.6145 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6142 20.8438 1694456263.6143 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6144 20.8438 1694456263.6144 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6147 20.8438 1694456263.6161 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6148 20.8438 1694456263.6149 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6150 20.8438 1694456263.6161 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6150 20.8438 1694456263.6158 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6151 20.8438 1694456263.6156 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6152 20.8438 1694456263.6153 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6154 20.8438 1694456263.6155 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6157 20.8438 1694456263.6157 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6159 20.8438 1694456263.6160 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6164 20.8438 1694456263.6168 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6165 20.8438 1694456263.6166 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6166 20.8438 1694456263.6167 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6170 20.8438 1694456263.6223 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6171 20.8438 1694456263.6206 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6172 20.8438 1694456263.6197 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6173 20.8438 1694456263.6191 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6174 20.8438 1694456263.6185 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6175 20.8438 1694456263.6182 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6175 20.8438 1694456263.6180 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6176 20.8438 1694456263.6177 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6178 20.8438 1694456263.6179 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6181 20.8438 1694456263.6182 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6183 20.8438 1694456263.6184 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6186 20.8438 1694456263.6190 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6187 20.8438 1694456263.6188 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6188 20.8438 1694456263.6189 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6192 20.8438 1694456263.6196 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6193 20.8438 1694456263.6193 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6194 20.8438 1694456263.6195 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6198 20.8438 1694456263.6205 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6198 20.8438 1694456263.6199 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6200 20.8438 1694456263.6204 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6201 20.8438 1694456263.6202 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6203 20.8438 1694456263.6204 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6207 20.8438 1694456263.6222 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6208 20.8438 1694456263.6212 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6209 20.8438 1694456263.6210 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6210 20.8438 1694456263.6211 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6213 20.8438 1694456263.6221 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6214 20.8438 1694456263.6218 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6215 20.8438 1694456263.6216 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6217 20.8438 1694456263.6217 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6219 20.8438 1694456263.6220 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6225 20.8438 1694456263.6333 0
FUNC __main__.quicksort_inplace 20.8438 1694456263.6226 20.8438 1694456263.6289 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6227 20.8438 1694456263.6249 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6228 20.8438 1694456263.6246 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6229 20.8438 1694456263.6230 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6231 20.8438 1694456263.6245 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6232 20.8438 1694456263.6236 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6233 20.8438 1694456263.6234 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6234 20.8438 1694456263.6235 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6237 20.8438 1694456263.6245 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6238 20.8438 1694456263.6242 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6239 20.8438 1694456263.6240 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6241 20.8438 1694456263.6241 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6243 20.8438 1694456263.6244 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6247 20.8438 1694456263.6248 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6250 20.8438 1694456263.6288 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6250 20.8438 1694456263.6268 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6251 20.8438 1694456263.6259 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6252 20.8438 1694456263.6257 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6253 20.8438 1694456263.6254 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6255 20.8438 1694456263.6256 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6258 20.8438 1694456263.6258 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6260 20.8438 1694456263.6268 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6261 20.8438 1694456263.6262 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6263 20.8438 1694456263.6267 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6264 20.8438 1694456263.6264 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6265 20.8438 1694456263.6266 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6269 20.8438 1694456263.6287 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6270 20.8438 1694456263.6271 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6272 20.8438 1694456263.6287 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6273 20.8438 1694456263.6274 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6275 20.8438 1694456263.6286 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6276 20.8438 1694456263.6283 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6277 20.8438 1694456263.6277 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6278 20.8438 1694456263.6283 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6279 20.8438 1694456263.6280 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6281 20.8438 1694456263.6282 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6284 20.8438 1694456263.6285 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6290 20.8438 1694456263.6332 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6291 20.8438 1694456263.6298 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6292 20.8438 1694456263.6292 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6293 20.8438 1694456263.6298 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6294 20.8438 1694456263.6295 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6296 20.8438 1694456263.6297 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6299 20.8438 1694456263.6331 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6300 20.8438 1694456263.6329 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6301 20.8438 1694456263.6320 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6302 20.8438 1694456263.6317 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6303 20.8438 1694456263.6307 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6304 20.8438 1694456263.6305 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6306 20.8438 1694456263.6307 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6308 20.8438 1694456263.6316 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6309 20.8438 1694456263.6314 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6310 20.8438 1694456263.6311 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6312 20.8438 1694456263.6313 8
FUNC __main__.quicksort_inplace 20.8438 1694456263.6315 20.8438 1694456263.6316 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6318 20.8438 1694456263.6319 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6321 20.8438 1694456263.6328 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6322 20.8438 1694456263.6322 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6323 20.8438 1694456263.6327 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6324 20.8438 1694456263.6325 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6326 20.8438 1694456263.6327 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6330 20.8438 1694456263.6331 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6334 20.8438 1694456263.6376 0
FUNC __main__.quicksort_inplace 20.8438 1694456263.6335 20.8438 1694456263.6353 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6336 20.8438 1694456263.6351 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6337 20.8438 1694456263.6348 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6338 20.8438 1694456263.6339 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6340 20.8438 1694456263.6348 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6341 20.8438 1694456263.6345 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6342 20.8438 1694456263.6343 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6343 20.8438 1694456263.6344 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6346 20.8438 1694456263.6347 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6349 20.8438 1694456263.6350 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6352 20.8438 1694456263.6352 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6354 20.8438 1694456263.6375 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6355 20.8438 1694456263.6359 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6356 20.8438 1694456263.6357 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6358 20.8438 1694456263.6359 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6360 20.8438 1694456263.6375 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6361 20.8438 1694456263.6369 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6362 20.8438 1694456263.6366 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6363 20.8438 1694456263.6364 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6365 20.8438 1694456263.6366 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6367 20.8438 1694456263.6368 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6370 20.8438 1694456263.6374 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6371 20.8438 1694456263.6371 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6372 20.8438 1694456263.6373 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6377 20.8438 1694456263.6416 0
FUNC __main__.quicksort_inplace 20.8438 1694456263.6378 20.8438 1694456263.6394 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6379 20.8438 1694456263.6380 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6381 20.8438 1694456263.6393 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6383 20.8438 1694456263.6387 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6384 20.8438 1694456263.6384 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6385 20.8438 1694456263.6386 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6388 20.8438 1694456263.6392 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6389 20.8438 1694456263.6390 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6390 20.8438 1694456263.6391 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6394 20.8438 1694456263.6416 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6395 20.8438 1694456263.6396 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6397 20.8438 1694456263.6415 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6398 20.8438 1694456263.6409 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6399 20.8438 1694456263.6400 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6401 20.8438 1694456263.6408 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6402 20.8438 1694456263.6406 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6403 20.8438 1694456263.6403 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6404 20.8438 1694456263.6405 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6407 20.8438 1694456263.6408 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6410 20.8438 1694456263.6414 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6411 20.8438 1694456263.6412 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6413 20.8438 1694456263.6413 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6418 20.8438 1694456263.6498 0
FUNC __main__.quicksort_inplace 20.8438 1694456263.6419 20.8438 1694456263.6444 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6420 20.8438 1694456263.6442 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6421 20.8438 1694456263.6439 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6422 20.8438 1694456263.6437 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6423 20.8438 1694456263.6427 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6424 20.8438 1694456263.6424 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6425 20.8438 1694456263.6426 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6428 20.8438 1694456263.6436 5
FUNC __main__.quicksort_inplace 20.8438 1694456263.6429 20.8438 1694456263.6434 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6430 20.8438 1694456263.6431 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6432 20.8438 1694456263.6433 7
FUNC __main__.quicksort_inplace 20.8438 1694456263.6434 20.8438 1694456263.6435 6
FUNC __main__.quicksort_inplace 20.8438 1694456263.6438 20.8438 1694456263.6439 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6440 20.8438 1694456263.6441 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6443 20.8438 1694456263.6444 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6445 20.8438 1694456263.6497 1
FUNC __main__.quicksort_inplace 20.8438 1694456263.6446 20.8438 1694456263.6478 2
FUNC __main__.quicksort_inplace 20.8438 1694456263.6447 20.8438 1694456263.6455 3
FUNC __main__.quicksort_inplace 20.8438 1694456263.6448 20.8438 1694456263.6452 4
FUNC __main__.quicksort_inplace 20.8438 1694456263.6449 20.8438 1694456263.6450 5
